lr,batch_size,seq_len,epoch,val_rmse,val_mae,val_mape,train_rmse,train_mae,train_mape
0.01,32,24,51,0.25341383318153227,0.19567359375412624,0.01653278827169675,0.1572471311196663,0.110927648654156,0.013057978935703934
0.01,64,24,51,0.24251160025300697,0.18622574406694037,0.015798750287143497,0.16195023958109464,0.11923361227987034,0.01390030752919717
0.001,16,3,101,0.2510767289932232,0.1938846888574298,0.016390846200718963,0.16220157467133392,0.1167341469706424,0.013653772366057124
0.001,32,3,201,0.266414462815405,0.204652072238926,0.01736526932492062,0.15418403269255437,0.10787727622941491,0.012535081615076668
0.001,64,3,201,0.2519523157135502,0.19804968619701746,0.016802920316558192,0.18134670895659233,0.1376073339132114,0.015820395475919954
0.001,16,6,101,0.267335541159411,0.20628294753817475,0.01752101754508949,0.16199912066456434,0.12142077105665493,0.014025683147723074
0.001,32,6,101,0.2592163049409799,0.20024801135662634,0.017026043804086375,0.17328795546157297,0.1333848404821641,0.015246871476338183
0.001,64,6,201,0.24159353867727046,0.18510741371189252,0.015663564837128018,0.16345646205651923,0.11739352002076313,0.01362519833293772
0.001,16,9,101,0.2537606630282658,0.19234252264056267,0.016238662744169123,0.15692338280068224,0.10734973142078964,0.012464374472998998
0.001,32,9,101,0.24536368266962097,0.1893759029679617,0.016070326181735976,0.1729426473951669,0.13376731782777568,0.015422164394383098
0.001,64,9,201,0.24195790066470865,0.18429916963699478,0.01552130924926498,0.16188324575970234,0.1157731095147509,0.013372778914432372
0.001,16,12,101,0.2513867235863675,0.19497017734755265,0.0165484185741907,0.1680259652170551,0.1304084564813602,0.015141859297415546
0.001,32,12,101,0.24797458527208655,0.1899571933600519,0.015958713342658238,0.16806822231576266,0.12037905151728143,0.01377599716108473
0.001,64,12,301,0.25248668831789317,0.19315375669225263,0.01624591495648946,0.15546837486243886,0.10744725801966497,0.012363572669617948
0.001,16,15,101,0.25753789399780225,0.20256392455857214,0.017216839049664263,0.17577699206852035,0.14202966555723076,0.01637581400173898
0.001,32,15,51,0.2522351436403592,0.19976733262382865,0.016948769642433525,0.1834062625274827,0.14233066385096882,0.016308644683259294
